"CPI value",Notes,US,AK,AL,AR,AZ,CA,CO,CT,DC,DE,FL,GA,HI,IA,ID,IL,IN,KS,KY,LA,MA,MD,ME,MI,MN,MO,MS,MT,NC,ND,NE,NH,NJ,NM,NV,NY,OH,OK,OR,PA,RI,SC,SD,TN,TX,UT,VA,VT,WA,WI,WV,WY
251.104,2018/10/01,7.25,9.84,7.25,8.5,10.5,11,10.2,10.1,13.25,8.75,8.25,7.25,10.1,7.25,7.25,8.25,7.25,7.25,7.25,7.25,11,10.1,10,9.25,9.65,7.8500000000000005,7.25,8.3,7.25,7.25,9,7.25,8.6,7.5,8.25,10.4,8.3,7.25,10.75,7.25,10.1,7.25,8.85,7.25,7.25,7.25,7.25,10.5,11.5,7.25,8.75,7.25
251.104,2018/11/01,7.25,9.84,7.25,8.5,10.5,11,10.2,10.1,13.25,8.75,8.25,7.25,10.1,7.25,7.25,8.25,7.25,7.25,7.25,7.25,11,10.1,10,9.25,9.65,7.8500000000000005,7.25,8.3,7.25,7.25,9,7.25,8.6,7.5,8.25,10.4,8.3,7.25,10.75,7.25,10.1,7.25,8.85,7.25,7.25,7.25,7.25,10.5,11.5,7.25,8.75,7.25
251.104,2018/12/01,7.25,9.84,7.25,8.5,10.5,11,10.2,10.1,13.25,8.75,8.25,7.25,10.1,7.25,7.25,8.25,7.25,7.25,7.25,7.25,11,10.1,10,9.25,9.65,7.8500000000000005,7.25,8.3,7.25,7.25,9,7.25,8.6,7.5,8.25,10.4,8.3,7.25,10.75,7.25,10.1,7.25,8.85,7.25,7.25,7.25,7.25,10.5,11.5,7.25,8.75,7.25
255.69,2019/01/01,7.25,9.89,7.25,9.25,11,12,11.1,10.1,13.25,8.75,8.46,7.25,10.1,7.25,7.25,8.25,7.25,7.25,7.25,7.25,12,10.1,11,9.45,9.86,8.6,7.25,8.5,7.25,7.25,9,7.25,8.85,7.5,8.25,11.1,8.55,7.25,10.75,7.25,10.5,7.25,9.1,7.25,7.25,7.25,7.25,10.77,12,7.25,8.75,7.25
255.69,2019/02/01,7.25,9.89,7.25,9.25,11,12,11.1,10.1,13.25,8.75,8.46,7.25,10.1,7.25,7.25,8.25,7.25,7.25,7.25,7.25,12,10.1,11,9.45,9.86,8.6,7.25,8.5,7.25,7.25,9,7.25,8.85,7.5,8.25,11.1,8.55,7.25,10.75,7.25,10.5,7.25,9.1,7.25,7.25,7.25,7.25,10.77,12,7.25,8.75,7.25
255.69,2019/03/01,7.25,9.89,7.25,9.25,11,12,11.1,10.1,13.25,8.75,8.46,7.25,10.1,7.25,7.25,8.25,7.25,7.25,7.25,7.25,12,10.1,11,9.45,9.86,8.6,7.25,8.5,7.25,7.25,9,7.25,8.85,7.5,8.25,11.1,8.55,7.25,10.75,7.25,10.5,7.25,9.1,7.25,7.25,7.25,7.25,10.77,12,7.25,8.75,7.25
255.69,2019/04/01,7.25,9.89,7.25,9.25,11,12,11.1,10.1,13.25,8.75,8.46,7.25,10.1,7.25,7.25,8.25,7.25,7.25,7.25,7.25,12,10.1,11,9.45,9.86,8.6,7.25,8.5,7.25,7.25,9,7.25,8.85,7.5,8.25,11.1,8.55,7.25,10.75,7.25,10.5,7.25,9.1,7.25,7.25,7.25,7.25,10.77,12,7.25,8.75,7.25
255.69,2019/05/01,7.25,9.89,7.25,9.25,11,12,11.1,10.1,13.25,8.75,8.46,7.25,10.1,7.25,7.25,8.25,7.25,7.25,7.25,7.25,12,10.1,11,9.45,9.86,8.6,7.25,8.5,7.25,7.25,9,7.25,8.85,7.5,8.25,11.1,8.55,7.25,10.75,7.25,10.5,7.25,9.1,7.25,7.25,7.25,7.25,10.77,12,7.25,8.75,7.25
255.69,2019/06/01,7.25,9.89,7.25,9.25,11,12,11.1,10.1,13.25,8.75,8.46,7.25,10.1,7.25,7.25,8.25,7.25,7.25,7.25,7.25,12,10.1,11,9.45,9.86,8.6,7.25,8.5,7.25,7.25,9,7.25,8.85,7.5,8.25,11.1,8.55,7.25,10.75,7.25,10.5,7.25,9.1,7.25,7.25,7.25,7.25,10.77,12,7.25,8.75,7.25
255.69,2019/07/01,7.25,9.89,7.25,9.25,11,12,11.1,10.1,14,8.75,8.46,7.25,10.1,7.25,7.25,8.25,7.25,7.25,7.25,7.25,12,10.1,11,9.45,9.86,8.6,7.25,8.5,7.25,7.25,9,7.25,10,7.5,8.25,11.1,8.55,7.25,11.25,7.25,10.5,7.25,9.1,7.25,7.25,7.25,7.25,10.77,12,7.25,8.75,7.25
255.69,2019/08/01,7.25,9.89,7.25,9.25,11,12,11.1,10.1,14,8.75,8.46,7.25,10.1,7.25,7.25,8.25,7.25,7.25,7.25,7.25,12,10.1,11,9.45,9.86,8.6,7.25,8.5,7.25,7.25,9,7.25,10,7.5,8.25,11.1,8.55,7.25,11.25,7.25,10.5,7.25,9.1,7.25,7.25,7.25,7.25,10.77,12,7.25,8.75,7.25
255.69,2019/09/01,7.25,9.89,7.25,9.25,11,12,11.1,10.1,14,8.75,8.46,7.25,10.1,7.25,7.25,8.25,7.25,7.25,7.25,7.25,12,10.1,11,9.45,9.86,8.6,7.25,8.5,7.25,7.25,9,7.25,10,7.5,8.25,11.1,8.55,7.25,11.25,7.25,10.5,7.25,9.1,7.25,7.25,7.25,7.25,10.77,12,7.25,8.75,7.25
255.69,2019/10/01,7.25,9.89,7.25,9.25,11,12,11.1,11,14,8.75,8.46,7.25,10.1,7.25,7.25,8.25,7.25,7.25,7.25,7.25,12,10.1,11,9.45,9.86,8.6,7.25,8.5,7.25,7.25,9,7.25,10,7.5,8.25,11.1,8.55,7.25,11.25,7.25,10.5,7.25,9.1,7.25,7.25,7.25,7.25,10.77,12,7.25,8.75,7.25
255.69,2019/11/01,7.25,9.89,7.25,9.25,11,12,11.1,11,14,8.75,8.46,7.25,10.1,7.25,7.25,8.25,7.25,7.25,7.25,7.25,12,10.1,11,9.45,9.86,8.6,7.25,8.5,7.25,7.25,9,7.25,10,7.5,8.25,11.1,8.55,7.25,11.25,7.25,10.5,7.25,9.1,7.25,7.25,7.25,7.25,10.77,12,7.25,8.75,7.25
255.69,2019/12/01,7.25,9.89,7.25,9.25,11,12,11.1,11,14,8.75,8.46,7.25,10.1,7.25,7.25,8.25,7.25,7.25,7.25,7.25,12,10.1,11,9.45,9.86,8.6,7.25,8.5,7.25,7.25,9,7.25,10,7.5,8.25,11.1,8.55,7.25,11.25,7.25,10.5,7.25,9.1,7.25,7.25,7.25,7.25,10.77,12,7.25,8.75,7.25
261.855,2020/01/01,7.25,10.07062452211036,7.25,10,12,13,12,11,14,9.25,8.614507932968014,7.25,10.1,7.25,7.25,9.25,7.25,7.25,7.25,7.25,12.75,11,12,9.65,10.040076621638843,9.45,7.25,8.65,7.25,7.25,9,7.25,11,9,8.25,11.8,8.700000000000001,7.25,11.25,7.25,10.5,7.25,9.25,7.25,7.25,7.25,7.25,10.966696269274882,13.5,7.25,8.75,7.25
258.811,2020/02/01,7.25,10.07062452211036,7.25,10,12,13,12,11,14,9.25,8.614507932968014,7.25,10.1,7.25,7.25,9.25,7.25,7.25,7.25,7.25,12.75,11,12,9.65,10.040076621638843,9.45,7.25,8.65,7.25,7.25,9,7.25,11,9,8.25,11.8,8.700000000000001,7.25,11.25,7.25,10.5,7.25,9.25,7.25,7.25,7.25,7.25,10.966696269274882,13.5,7.25,8.75,7.25
258.811,2020/03/01,7.25,10.07062452211036,7.25,10,12,13,12,11,14,9.25,8.614507932968014,7.25,10.1,7.25,7.25,9.25,7.25,7.25,7.25,7.25,12.75,11,12,9.65,10.040076621638843,9.45,7.25,8.65,7.25,7.25,9,7.25,11,9,8.25,11.8,8.700000000000001,7.25,11.25,7.25,10.5,7.25,9.25,7.25,7.25,7.25,7.25,10.966696269274882,13.5,7.25,8.75,7.25
258.811,2020/04/01,7.25,10.07062452211036,7.25,10,12,13,12,11,14,9.25,8.614507932968014,7.25,10.1,7.25,7.25,9.25,7.25,7.25,7.25,7.25,12.75,11,12,9.65,10.040076621638843,9.45,7.25,8.65,7.25,7.25,9,7.25,11,9,8.25,11.8,8.700000000000001,7.25,11.25,7.25,10.5,7.25,9.25,7.25,7.25,7.25,7.25,10.966696269274882,13.5,7.25,8.75,7.25
258.811,2020/05/01,7.25,10.07062452211036,7.25,10,12,13,12,11,14,9.25,8.614507932968014,7.25,10.1,7.25,7.25,9.25,7.25,7.25,7.25,7.25,12.75,11,12,9.65,10.040076621638843,9.45,7.25,8.65,7.25,7.25,9,7.25,11,9,8.25,11.8,8.700000000000001,7.25,11.25,7.25,10.5,7.25,9.25,7.25,7.25,7.25,7.25,10.966696269274882,13.5,7.25,8.75,7.25
258.811,2020/06/01,7.25,10.07062452211036,7.25,10,12,13,12,11,14,9.25,8.614507932968014,7.25,10.1,7.25,7.25,9.25,7.25,7.25,7.25,7.25,12.75,11,12,9.65,10.040076621638843,9.45,7.25,8.65,7.25,7.25,9,7.25,11,9,8.25,11.8,8.700000000000001,7.25,11.25,7.25,10.5,7.25,9.25,7.25,7.25,7.25,7.25,10.966696269274882,13.5,7.25,8.75,7.25
258.811,2020/07/01,7.25,10.07062452211036,7.25,10,12,13,12,11,15,9.25,8.614507932968014,7.25,10.1,7.25,7.25,10,7.25,7.25,7.25,7.25,12.75,11,12,9.65,10.040076621638843,9.45,7.25,8.65,7.25,7.25,9,7.25,11,9,9,11.8,8.700000000000001,7.25,12,7.25,10.5,7.25,9.25,7.25,7.25,7.25,7.25,10.966696269274882,13.5,7.25,8.75,7.25
258.811,2020/08/01,7.25,10.07062452211036,7.25,10,12,13,12,11,15,9.25,8.614507932968014,7.25,10.1,7.25,7.25,10,7.25,7.25,7.25,7.25,12.75,11,12,9.65,10.040076621638843,9.45,7.25,8.65,7.25,7.25,9,7.25,11,9,9,11.8,8.700000000000001,7.25,12,7.25,10.5,7.25,9.25,7.25,7.25,7.25,7.25,10.966696269274882,13.5,7.25,8.75,7.25
258.811,2020/09/01,7.25,10.07062452211036,7.25,10,12,13,12,12,15,9.25,8.614507932968014,7.25,10.1,7.25,7.25,10,7.25,7.25,7.25,7.25,12.75,11,12,9.65,10.040076621638843,9.45,7.25,8.65,7.25,7.25,9,7.25,11,9,9,11.8,8.700000000000001,7.25,12,7.25,10.5,7.25,9.25,7.25,7.25,7.25,7.25,10.966696269274882,13.5,7.25,8.75,7.25
258.811,2020/10/01,7.25,10.07062452211036,7.25,10,12,13,12,12,15,9.25,8.614507932968014,7.25,10.1,7.25,7.25,10,7.25,7.25,7.25,7.25,12.75,11,12,9.65,10.040076621638843,9.45,7.25,8.65,7.25,7.25,9,7.25,11,9,9,11.8,8.700000000000001,7.25,12,7.25,10.5,7.25,9.25,7.25,7.25,7.25,7.25,10.966696269274882,13.5,7.25,8.75,7.25
258.811,2020/11/01,7.25,10.07062452211036,7.25,10,12,13,12,12,15,9.25,8.614507932968014,7.25,10.1,7.25,7.25,10,7.25,7.25,7.25,7.25,12.75,11,12,9.65,10.040076621638843,9.45,7.25,8.65,7.25,7.25,9,7.25,11,9,9,11.8,8.700000000000001,7.25,12,7.25,10.5,7.25,9.25,7.25,7.25,7.25,7.25,10.966696269274882,13.5,7.25,8.75,7.25
258.811,2020/12/01,7.25,10.07062452211036,7.25,10,12,13,12,12,15,9.25,8.614507932968014,7.25,10.1,7.25,7.25,10,7.25,7.25,7.25,7.25,12.75,11,12,9.65,10.040076621638843,9.45,7.25,8.65,7.25,7.25,9,7.25,11,9,9,11.8,8.700000000000001,7.25,12,7.25,10.5,7.25,9.25,7.25,7.25,7.25,7.25,10.966696269274882,13.5,7.25,8.75,7.25
270.97,2021/01/01,7.25,10.34,7.25,11,12.150000000000002,14,12.32,12,15,9.75,8.71965822925959,7.25,10.1,7.25,7.25,11,7.25,7.25,7.25,7.25,13.5,11.75,12.150000000000002,9.87,10.08,10.3,7.25,8.75,7.25,7.25,9,7.25,12,10.5,9,12.5,8.8,7.25,12,7.25,11.5,7.25,9.45,7.25,7.25,7.25,7.25,11.75,13.69,7.25,8.75,7.25
270.97,2021/02/01,7.25,10.34,7.25,11,12.150000000000002,14,12.32,12,15,9.75,8.71965822925959,7.25,10.1,7.25,7.25,11,7.25,7.25,7.25,7.25,13.5,11.75,12.150000000000002,9.87,10.08,10.3,7.25,8.75,7.25,7.25,9,7.25,12,10.5,9,12.5,8.8,7.25,12,7.25,11.5,7.25,9.45,7.25,7.25,7.25,7.25,11.75,13.69,7.25,8.75,7.25
270.97,2021/03/01,7.25,10.34,7.25,11,12.150000000000002,14,12.32,12,15,9.75,8.71965822925959,7.25,10.1,7.25,7.25,11,7.25,7.25,7.25,7.25,13.5,11.75,12.150000000000002,9.87,10.08,10.3,7.25,8.75,7.25,7.25,9,7.25,12,10.5,9,12.5,8.8,7.25,12,7.25,11.5,7.25,9.45,7.25,7.25,7.25,7.25,11.75,13.69,7.25,8.75,7.25
270.97,2021/04/01,7.25,10.34,7.25,11,12.150000000000002,14,12.32,12,15,9.75,8.71965822925959,7.25,10.1,7.25,7.25,11,7.25,7.25,7.25,7.25,13.5,11.75,12.150000000000002,9.87,10.08,10.3,7.25,8.75,7.25,7.25,9,7.25,12,10.5,9,12.5,8.8,7.25,12,7.25,11.5,7.25,9.45,7.25,7.25,7.25,7.25,11.75,13.69,7.25,8.75,7.25
270.97,2021/05/01,7.25,10.34,7.25,11,12.150000000000002,14,12.32,12,15,9.75,8.71965822925959,7.25,10.1,7.25,7.25,11,7.25,7.25,7.25,7.25,13.5,11.75,12.150000000000002,9.87,10.08,10.3,7.25,8.75,7.25,7.25,9,7.25,12,10.5,9,12.5,8.8,7.25,12,7.25,11.5,7.25,9.45,7.25,7.25,7.25,9.5,11.75,13.69,7.25,8.75,7.25
270.97,2021/06/01,7.25,10.34,7.25,11,12.150000000000002,14,12.32,12,15,9.75,8.71965822925959,7.25,10.1,7.25,7.25,11,7.25,7.25,7.25,7.25,13.5,11.75,12.150000000000002,9.87,10.08,10.3,7.25,8.75,7.25,7.25,9,7.25,12,10.5,9,12.5,8.8,7.25,12,7.25,11.5,7.25,9.45,7.25,7.25,7.25,9.5,11.75,13.69,7.25,8.75,7.25
270.97,2021/07/01,7.25,10.34,7.25,11,12.150000000000002,14,12.32,12,15.2,9.75,8.71965822925959,7.25,10.1,7.25,7.25,11,7.25,7.25,7.25,7.25,13.5,11.75,12.150000000000002,9.87,10.08,10.3,7.25,8.75,7.25,7.25,9,7.25,12,10.5,9.75,12.5,8.8,7.25,12.75,7.25,11.5,7.25,9.45,7.25,7.25,7.25,9.5,11.75,13.69,7.25,8.75,7.25
270.97,2021/08/01,7.25,10.34,7.25,11,12.150000000000002,14,12.32,13,15.2,9.75,8.71965822925959,7.25,10.1,7.25,7.25,11,7.25,7.25,7.25,7.25,13.5,11.75,12.150000000000002,9.87,10.08,10.3,7.25,8.75,7.25,7.25,9,7.25,12,10.5,9.75,12.5,8.8,7.25,12.75,7.25,11.5,7.25,9.45,7.25,7.25,7.25,9.5,11.75,13.69,7.25,8.75,7.25
270.97,2021/09/01,7.25,10.34,7.25,11,12.150000000000002,14,12.32,13,15.2,9.75,8.71965822925959,7.25,10.1,7.25,7.25,11,7.25,7.25,7.25,7.25,13.5,11.75,12.150000000000002,9.87,10.08,10.3,7.25,8.75,7.25,7.25,9,7.25,12,10.5,9.75,12.5,8.8,7.25,12.75,7.25,11.5,7.25,9.45,7.25,7.25,7.25,9.5,11.75,13.69,7.25,8.75,7.25
270.97,2021/10/01,7.25,10.34,7.25,11,12.150000000000002,14,12.32,13,15.2,9.75,10,7.25,10.1,7.25,7.25,11,7.25,7.25,7.25,7.25,13.5,11.75,12.150000000000002,9.87,10.08,10.3,7.25,8.75,7.25,7.25,9,7.25,12,10.5,9.75,12.5,8.8,7.25,12.75,7.25,11.5,7.25,9.45,7.25,7.25,7.25,9.5,11.75,13.69,7.25,8.75,7.25
270.97,2021/11/01,7.25,10.34,7.25,11,12.150000000000002,14,12.32,13,15.2,9.75,10,7.25,10.1,7.25,7.25,11,7.25,7.25,7.25,7.25,13.5,11.75,12.150000000000002,9.87,10.08,10.3,7.25,8.75,7.25,7.25,9,7.25,12,10.5,9.75,12.5,8.8,7.25,12.75,7.25,11.5,7.25,9.45,7.25,7.25,7.25,9.5,11.75,13.69,7.25,8.75,7.25
270.97,2021/12/01,7.25,10.34,7.25,11,12.150000000000002,14,12.32,13,15.2,9.75,10,7.25,10.1,7.25,7.25,11,7.25,7.25,7.25,7.25,13.5,11.75,12.150000000000002,9.87,10.08,10.3,7.25,8.75,7.25,7.25,9,7.25,12,10.5,9.75,12.5,8.8,7.25,12.75,7.25,11.5,7.25,9.45,7.25,7.25,7.25,9.5,11.75,13.69,7.25,8.75,7.25
292.6549166666667,2022/01/01,7.25,10.34,7.25,11,12.8,15,12.56,13,15.2,10.5,10,7.25,10.1,7.25,7.25,12,7.25,7.25,7.25,7.25,14.25,12.5,12.75,9.87,10.33,11.15,7.25,9.2,7.25,7.25,9,7.25,13,11.5,9.75,13.2,9.3,7.25,12.75,7.25,12.25,7.25,9.95,7.25,7.25,7.25,11,12.55,14.49,7.25,8.75,7.25
292.6549166666667,2022/02/01,7.25,10.34,7.25,11,12.8,15,12.56,13,15.2,10.5,10,7.25,10.1,7.25,7.25,12,7.25,7.25,7.25,7.25,14.25,12.5,12.75,9.87,10.33,11.15,7.25,9.2,7.25,7.25,9,7.25,13,11.5,9.75,13.2,9.3,7.25,12.75,7.25,12.25,7.25,9.95,7.25,7.25,7.25,11,12.55,14.49,7.25,8.75,7.25
292.6549166666667,2022/03/01,7.25,10.34,7.25,11,12.8,15,12.56,13,15.2,10.5,10,7.25,10.1,7.25,7.25,12,7.25,7.25,7.25,7.25,14.25,12.5,12.75,9.87,10.33,11.15,7.25,9.2,7.25,7.25,9,7.25,13,11.5,9.75,13.2,9.3,7.25,12.75,7.25,12.25,7.25,9.95,7.25,7.25,7.25,11,12.55,14.49,7.25,8.75,7.25
292.6549166666667,2022/04/01,7.25,10.34,7.25,11,12.8,15,12.56,13,15.2,10.5,10,7.25,10.1,7.25,7.25,12,7.25,7.25,7.25,7.25,14.25,12.5,12.75,9.87,10.33,11.15,7.25,9.2,7.25,7.25,9,7.25,13,11.5,9.75,13.2,9.3,7.25,12.75,7.25,12.25,7.25,9.95,7.25,7.25,7.25,11,12.55,14.49,7.25,8.75,7.25
292.6549166666667,2022/05/01,7.25,10.34,7.25,11,12.8,15,12.56,13,15.2,10.5,10,7.25,10.1,7.25,7.25,12,7.25,7.25,7.25,7.25,14.25,12.5,12.75,9.87,10.33,11.15,7.25,9.2,7.25,7.25,9,7.25,13,11.5,9.75,13.2,9.3,7.25,12.75,7.25,12.25,7.25,9.95,7.25,7.25,7.25,11,12.55,14.49,7.25,8.75,7.25
292.6549166666667,2022/06/01,7.25,10.34,7.25,11,12.8,15,12.56,13,15.2,10.5,10,7.25,10.1,7.25,7.25,12,7.25,7.25,7.25,7.25,14.25,12.5,12.75,9.87,10.33,11.15,7.25,9.2,7.25,7.25,9,7.25,13,11.5,9.75,13.2,9.3,7.25,12.75,7.25,12.25,7.25,9.95,7.25,7.25,7.25,11,12.55,14.49,7.25,8.75,7.25
292.6549166666667,2022/07/01,7.25,10.34,7.25,11,12.8,15,12.56,14,16.1,10.5,10,7.25,10.1,7.25,7.25,12,7.25,7.25,7.25,7.25,14.25,12.5,12.75,9.87,10.33,11.15,7.25,9.2,7.25,7.25,9,7.25,13,11.5,10.5,13.2,9.3,7.25,13.5,7.25,12.25,7.25,9.95,7.25,7.25,7.25,11,12.55,14.49,7.25,8.75,7.25
292.6549166666667,2022/08/01,7.25,10.34,7.25,11,12.8,15,12.56,14,16.1,10.5,10,7.25,10.1,7.25,7.25,12,7.25,7.25,7.25,7.25,14.25,12.5,12.75,9.87,10.33,11.15,7.25,9.2,7.25,7.25,9,7.25,13,11.5,10.5,13.2,9.3,7.25,13.5,7.25,12.25,7.25,9.95,7.25,7.25,7.25,11,12.55,14.49,7.25,8.75,7.25
292.6549166666667,2022/09/01,7.25,10.34,7.25,11,12.8,15,12.56,14,16.1,10.5,10,7.25,10.1,7.25,7.25,12,7.25,7.25,7.25,7.25,14.25,12.5,12.75,9.87,10.33,11.15,7.25,9.2,7.25,7.25,9,7.25,13,11.5,10.5,13.2,9.3,7.25,13.5,7.25,12.25,7.25,9.95,7.25,7.25,7.25,11,12.55,14.49,7.25,8.75,7.25
292.6549166666667,2022/10/01,7.25,10.34,7.25,11,12.8,15,12.56,14,16.1,10.5,11,7.25,12,7.25,7.25,12,7.25,7.25,7.25,7.25,14.25,12.5,12.75,9.87,10.33,11.15,7.25,9.2,7.25,7.25,9,7.25,13,11.5,10.5,13.2,9.3,7.25,13.5,7.25,12.25,7.25,9.95,7.25,7.25,7.25,11,12.55,14.49,7.25,8.75,7.25
292.6549166666667,2022/11/01,7.25,10.34,7.25,11,12.8,15,12.56,14,16.1,10.5,11,7.25,12,7.25,7.25,12,7.25,7.25,7.25,7.25,14.25,12.5,12.75,9.87,10.33,11.15,7.25,9.2,7.25,7.25,9,7.25,13,11.5,10.5,13.2,9.3,7.25,13.5,7.25,12.25,7.25,9.95,7.25,7.25,7.25,11,12.55,14.49,7.25,8.75,7.25
292.6549166666667,2022/12/01,7.25,10.34,7.25,11,12.8,15,12.56,14,16.1,10.5,11,7.25,12,7.25,7.25,12,7.25,7.25,7.25,7.25,14.25,12.5,12.75,9.87,10.33,11.15,7.25,9.2,7.25,7.25,9,7.25,13,11.5,10.5,13.2,9.3,7.25,13.5,7.25,12.25,7.25,9.95,7.25,7.25,7.25,11,12.55,14.49,7.25,8.75,7.25
306.931,2023/01/01,7.25,10.85,7.25,11,13.85,15.5,13.65,14,16.1,11.75,11,7.25,12,7.25,7.25,13,7.25,7.25,7.25,7.25,15,13.25,13.8,10.1,10.59,12,7.25,9.950000000000001,7.25,7.25,10.5,7.25,14.13,12,10.5,14.2,10.1,7.25,13.5,7.25,13,7.25,10.8,7.25,7.25,7.25,12,13.18,15.74,7.25,8.75,7.25
306.931,2023/02/01,7.25,10.85,7.25,11,13.85,15.5,13.65,14,16.1,11.75,11,7.25,12,7.25,7.25,13,7.25,7.25,7.25,7.25,15,13.25,13.8,10.1,10.59,12,7.25,9.950000000000001,7.25,7.25,10.5,7.25,14.13,12,10.5,14.2,10.1,7.25,13.5,7.25,13,7.25,10.8,7.25,7.25,7.25,12,13.18,15.74,7.25,8.75,7.25
306.931,2023/03/01,7.25,10.85,7.25,11,13.85,15.5,13.65,14,16.1,11.75,11,7.25,12,7.25,7.25,13,7.25,7.25,7.25,7.25,15,13.25,13.8,10.1,10.59,12,7.25,9.950000000000001,7.25,7.25,10.5,7.25,14.13,12,10.5,14.2,10.1,7.25,13.5,7.25,13,7.25,10.8,7.25,7.25,7.25,12,13.18,15.74,7.25,8.75,7.25
306.931,2023/04/01,7.25,10.85,7.25,11,13.85,15.5,13.65,14,16.1,11.75,11,7.25,12,7.25,7.25,13,7.25,7.25,7.25,7.25,15,13.25,13.8,10.1,10.59,12,7.25,9.950000000000001,7.25,7.25,10.5,7.25,14.13,12,10.5,14.2,10.1,7.25,13.5,7.25,13,7.25,10.8,7.25,7.25,7.25,12,13.18,15.74,7.25,8.75,7.25
306.931,2023/05/01,7.25,10.85,7.25,11,13.85,15.5,13.65,14,16.1,11.75,11,7.25,12,7.25,7.25,13,7.25,7.25,7.25,7.25,15,13.25,13.8,10.1,10.59,12,7.25,9.950000000000001,7.25,7.25,10.5,7.25,14.13,12,10.5,14.2,10.1,7.25,13.5,7.25,13,7.25,10.8,7.25,7.25,7.25,12,13.18,15.74,7.25,8.75,7.25
306.931,2023/06/01,7.25,10.85,7.25,11,13.85,15.5,13.65,15,16.1,11.75,11,7.25,12,7.25,7.25,13,7.25,7.25,7.25,7.25,15,13.25,13.8,10.1,10.59,12,7.25,9.950000000000001,7.25,7.25,10.5,7.25,14.13,12,10.5,14.2,10.1,7.25,13.5,7.25,13,7.25,10.8,7.25,7.25,7.25,12,13.18,15.74,7.25,8.75,7.25
306.931,2023/07/01,7.25,10.85,7.25,11,13.85,15.5,13.65,15,16.900000000000002,11.75,11,7.25,12,7.25,7.25,13,7.25,7.25,7.25,7.25,15,13.25,13.8,10.1,10.59,12,7.25,9.950000000000001,7.25,7.25,10.5,7.25,14.13,12,11.25,14.2,10.1,7.25,14.600000000000001,7.25,13,7.25,10.8,7.25,7.25,7.25,12,13.18,15.74,7.25,8.75,7.25
306.931,2023/08/01,7.25,10.85,7.25,11,13.85,15.5,13.65,15,16.900000000000002,11.75,11,7.25,12,7.25,7.25,13,7.25,7.25,7.25,7.25,15,13.25,13.8,10.1,10.59,12,7.25,9.950000000000001,7.25,7.25,10.5,7.25,14.13,12,11.25,14.2,10.1,7.25,14.600000000000001,7.25,13,7.25,10.8,7.25,7.25,7.25,12,13.18,15.74,7.25,8.75,7.25
306.931,2023/09/01,7.25,10.85,7.25,11,13.85,15.5,13.65,15,16.900000000000002,11.75,11,7.25,12,7.25,7.25,13,7.25,7.25,7.25,7.25,15,13.25,13.8,10.1,10.59,12,7.25,9.950000000000001,7.25,7.25,10.5,7.25,14.13,12,11.25,14.2,10.1,7.25,14.600000000000001,7.25,13,7.25,10.8,7.25,7.25,7.25,12,13.18,15.74,7.25,8.75,7.25
306.931,2023/10/01,7.25,10.85,7.25,11,13.85,15.5,13.65,15,16.900000000000002,11.75,12,7.25,12,7.25,7.25,13,7.25,7.25,7.25,7.25,15,13.25,13.8,10.1,10.59,12,7.25,9.950000000000001,7.25,7.25,10.5,7.25,14.13,12,11.25,14.2,10.1,7.25,14.600000000000001,7.25,13,7.25,10.8,7.25,7.25,7.25,12,13.18,15.74,7.25,8.75,7.25
306.931,2023/11/01,7.25,10.85,7.25,11,13.85,15.5,13.65,15,16.900000000000002,11.75,12,7.25,12,7.25,7.25,13,7.25,7.25,7.25,7.25,15,13.25,13.8,10.1,10.59,12,7.25,9.950000000000001,7.25,7.25,10.5,7.25,14.13,12,11.25,14.2,10.1,7.25,14.600000000000001,7.25,13,7.25,10.8,7.25,7.25,7.25,12,13.18,15.74,7.25,8.75,7.25
306.931,2023/12/01,7.25,10.85,7.25,11,13.85,15.5,13.65,15,16.900000000000002,11.75,12,7.25,12,7.25,7.25,13,7.25,7.25,7.25,7.25,15,13.25,13.8,10.1,10.59,12,7.25,9.950000000000001,7.25,7.25,10.5,7.25,14.13,12,11.25,14.2,10.1,7.25,14.600000000000001,7.25,13,7.25,10.8,7.25,7.25,7.25,12,13.18,15.74,7.25,8.75,7.25
316.18,2024/01/01,7.25,11.379276958442807,7.25,11,14.55,16.3,14.315864560621597,15.73171929738637,16.900000000000002,13.25,12,7.25,14,7.25,7.25,14,7.25,7.25,7.25,7.25,15,14,14.450000000000001,10.33,11.106593823954777,12.600000000000001,7.25,10.450000000000001,7.25,7.25,12,7.25,15,12,11.25,14.892694268192429,10.600000000000001,7.25,14.600000000000001,7.25,14,7.25,11.350000000000001,7.25,7.25,7.25,12,13.822937355970156,16.507817449390764,7.25,8.75,7.25
